gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,MS Mississippi,MS Clarke County 28023,9,Housing Choice Vouchers,3,,Clarke County,28023,164,95,155,99,5,8,3.1,473,240,535,9670,3169,30,28,17,12,12,26,1,66,25,90,61,3,75,95,77,17,88,13,1,77,12,10,-1,88,88,-1,-1,12,-1,-1,-1,0,0,27,67,100,183,1,21,77,31,25,40,70,,,,,,MS,,,12.0
County,MS Mississippi,MS Clay County 28025,9,Housing Choice Vouchers,3,,Clay County,28025,314,86,269,99,6,2,2.8,766,225,457,9098,3195,28,33,23,9,6,24,3,71,24,94,70,2,70,95,71,23,80,13,-1,77,12,11,0,94,94,-1,-1,6,-1,-1,-1,0,0,47,87,100,110,8,34,58,17,27,66,71,,,,,,MS,,,6.0
County,MS Mississippi,MS Coahoma County 28027,9,Housing Choice Vouchers,3,,Coahoma County,28027,299,67,188,94,5,1,3.3,623,304,403,11385,3436,14,37,26,15,9,30,1,69,29,88,66,2,70,95,70,19,83,14,1,74,12,13,2,99,99,-1,-1,1,-1,-1,-1,0,0,113,129,100,166,3,18,80,26,41,81,68,,,,,,MS,,,1.0
County,MS Mississippi,MS Copiah County 28029,9,Housing Choice Vouchers,3,,Copiah County,28029,79,91,74,100,4,4,2.7,202,322,605,13238,4849,14,32,19,14,22,27,-1,73,26,95,65,3,57,92,59,42,50,28,-1,70,27,3,1,99,95,1,-1,1,1,1,-1,3,0,42,63,99,172,4,19,77,36,29,66,74,,,,,,MS,,,1.0
County,MS Mississippi,MS Covington County 28031,9,Housing Choice Vouchers,3,,Covington County,28031,61,96,68,100,5,76,2.8,190,292,741,12413,4443,12,36,23,14,15,22,1,74,32,84,57,4,56,81,57,44,67,22,7,57,22,13,-1,100,100,-1,-1,-1,-1,-1,-1,0,1,74,23,100,185,22,26,51,10,33,60,73,,,,,,MS,,,0.0
County,MS Mississippi,MS Desoto County 28033,9,Housing Choice Vouchers,3,,DeSoto County,28033,153,77,233,100,7,5,3.5,810,284,1383,10442,3004,23,37,15,9,15,32,3,61,20,96,79,1,80,99,81,10,33,4,2,82,12,4,-1,97,97,-1,-1,3,-1,-1,-1,0,0,-1,90,100,145,2,19,79,16,19,44,69,,,,,,MS,,,3.0
County,MS Mississippi,MS Forrest County 28035,9,Housing Choice Vouchers,3,,Forrest County,28035,707,96,792,100,6,19,2.8,2215,271,741,10933,3909,21,32,23,13,12,31,0,66,25,94,68,2,64,92,65,27,83,14,1,71,17,11,0,91,91,-1,-1,9,0,-1,-1,0,0,41,75,100,184,10,20,70,32,37,69,61,,,,,,MS,,,9.0
County,MS Mississippi,MS Franklin County 28037,9,Housing Choice Vouchers,3,,Franklin County,28037,17,90,15,98,7,-1,2.4,36,306,492,11386,4744,7,47,27,13,7,27,-1,73,32,93,53,7,40,87,47,18,50,11,-1,47,27,27,-1,93,93,-1,-1,7,-1,-1,-1,0,0,-1,89,100,112,7,27,67,47,26,43,68,,,,,,MS,,,7.0
County,MS Mississippi,MS George County 28039,9,Housing Choice Vouchers,3,,George County,28039,110,96,123,100,4,61,2.4,296,252,741,11222,4663,12,43,24,14,8,23,1,74,25,96,69,4,46,78,46,41,53,22,3,52,20,24,1,30,30,-1,-1,70,-1,-1,-1,0,0,152,37,100,181,15,44,41,29,23,24,75,,,,,,MS,,,70.0
County,MS Mississippi,MS Greene County 28041,9,Housing Choice Vouchers,3,,Greene County,28041,26,96,29,100,5,24,1.3,37,190,741,7836,6142,31,48,17,3,-1,3,-1,97,24,97,72,-1,7,86,7,55,33,38,-1,7,62,31,-1,48,48,-1,-1,52,-1,-1,-1,0,3,2,34,100,110,52,41,7,34,19,36,63,,,,,,MS,,,52.0
